Site,Date,Time,DateTime,Month,tempC,I,GPP.instant,K.instant,ER.instant,DO.meas,atmo.pressure
Site1,10/25/2022,2:26:00 PM,10/25/2022 14:26,10,16.622,10.52576,0.007781305,0.124354365,0.877114461,2.311324,0.979
Site1,10/25/2022,2:31:00 PM,10/25/2022 14:31,10,16.579,10.65304,0.007875398,0.12422709,0.874504206,1.909615,0.979
Site1,10/25/2022,2:36:00 PM,10/25/2022 14:36,10,16.579,10.65304,0.007875398,0.12422709,0.874504206,1.909615,0.979
Site1,10/25/2022,2:41:00 PM,10/25/2022 14:41,10,16.571,11.88144,0.008783509,0.124203425,0.874019435,1.074221,0.979
Site1,10/25/2022,2:46:00 PM,10/25/2022 14:46,10,16.571,11.88144,0.008783509,0.124203425,0.874019435,1.074221,0.979
Site1,10/25/2022,2:51:00 PM,10/25/2022 14:51,10,16.571,3.7888,0.00280092,0.124203425,0.874019435,0.708486,0.979
Site1,10/25/2022,2:56:00 PM,10/25/2022 14:56,10,16.571,3.7888,0.00280092,0.124203425,0.874019435,0.708486,0.979
Site1,10/25/2022,3:01:00 PM,10/25/2022 15:01,10,16.545,3.35072,0.002477063,0.124126546,0.872445784,0.502635,0.979
Site1,10/25/2022,3:06:00 PM,10/25/2022 15:06,10,16.545,3.35072,0.002477063,0.124126546,0.872445784,0.502635,0.979
Site1,10/25/2022,3:11:00 PM,10/25/2022 15:11,10,16.554,1.8759,0.001386783,0.124153153,0.872990189,0.368732,0.979
Site1,10/25/2022,3:16:00 PM,10/25/2022 15:16,10,16.554,1.8759,0.001386783,0.124153153,0.872990189,0.368732,0.979
Site1,10/25/2022,3:21:00 PM,10/25/2022 15:21,10,16.562,2.01206,0.001487442,0.124176808,0.873474389,0.297784,0.979
Site1,10/25/2022,3:26:00 PM,10/25/2022 15:26,10,16.562,2.01206,0.001487442,0.124176808,0.873474389,0.297784,0.979
Site1,10/25/2022,3:31:00 PM,10/25/2022 15:31,10,16.52,1.83076,0.001353413,0.124052669,0.87093533,0.299782,0.979
Site1,10/25/2022,3:36:00 PM,10/25/2022 15:36,10,16.52,1.83076,0.001353413,0.124052669,0.87093533,0.299782,0.979
Site1,10/25/2022,3:41:00 PM,10/25/2022 15:41,10,16.503,1.74122,0.00128722,0.124002458,0.869909716,1.371005,0.979
Site1,10/25/2022,3:46:00 PM,10/25/2022 15:46,10,16.503,1.74122,0.00128722,0.124002458,0.869909716,1.371005,0.979
Site1,10/25/2022,3:51:00 PM,10/25/2022 15:51,10,16.52,3.0229,0.002234718,0.124052669,0.87093533,6.633186,0.979
Site1,10/25/2022,3:56:00 PM,10/25/2022 15:56,10,16.52,3.0229,0.002234718,0.124052669,0.87093533,6.633186,0.979
Site1,10/25/2022,4:01:00 PM,10/25/2022 16:01,10,16.486,3.90868,0.002889543,0.123952267,0.868885309,6.421338,0.979
Site1,10/25/2022,4:06:00 PM,10/25/2022 16:06,10,16.486,3.90868,0.002889543,0.123952267,0.868885309,6.421338,0.979
Site1,10/25/2022,4:11:00 PM,10/25/2022 16:11,10,16.435,14.70528,0.010871069,0.123801815,0.86581932,5.247189,0.979
Site1,10/25/2022,4:16:00 PM,10/25/2022 16:16,10,16.435,14.70528,0.010871069,0.123801815,0.86581932,5.247189,0.979
Site1,10/25/2022,4:21:00 PM,10/25/2022 16:21,10,16.418,18.35792,0.013571331,0.123751705,0.86479973,6.146536,0.979
Site1,10/25/2022,4:26:00 PM,10/25/2022 16:26,10,16.418,18.35792,0.013571331,0.123751705,0.86479973,6.146536,0.979
Site1,10/25/2022,4:31:00 PM,10/25/2022 16:31,10,16.418,19.34656,0.014302196,0.123751705,0.86479973,5.16325,0.979
Site1,10/25/2022,4:36:00 PM,10/25/2022 16:36,10,16.418,19.34656,0.014302196,0.123751705,0.86479973,5.16325,0.979
Site1,10/25/2022,4:41:00 PM,10/25/2022 16:41,10,16.409,24.65088,0.018223484,0.123725185,0.864260434,2.142444,0.979
Site1,10/25/2022,4:46:00 PM,10/25/2022 16:46,10,16.409,24.65088,0.018223484,0.123725185,0.864260434,2.142444,0.979
Site1,10/25/2022,4:51:00 PM,10/25/2022 16:51,10,16.401,30.51168,0.022556156,0.123701616,0.863781341,3.46948,0.979
Site1,10/25/2022,4:56:00 PM,10/25/2022 16:56,10,16.401,30.51168,0.022556156,0.123701616,0.863781341,3.46948,0.979
Site1,10/25/2022,5:01:00 PM,10/25/2022 17:01,10,16.418,25.94144,0.019177547,0.123751705,0.86479973,4.142991,0.979
Site1,10/25/2022,5:06:00 PM,10/25/2022 17:06,10,16.418,25.94144,0.019177547,0.123751705,0.86479973,4.142991,0.979
Site1,10/25/2022,5:11:00 PM,10/25/2022 17:11,10,16.435,17.92576,0.013251851,0.123801815,0.86581932,4.761542,0.979
Site1,10/25/2022,5:16:00 PM,10/25/2022 17:16,10,16.435,17.92576,0.013251851,0.123801815,0.86581932,4.761542,0.979
Site1,10/25/2022,5:21:00 PM,10/25/2022 17:21,10,16.435,10.04624,0.007426814,0.123801815,0.86581932,6.764088,0.979
Site1,10/25/2022,5:26:00 PM,10/25/2022 17:26,10,16.435,10.04624,0.007426814,0.123801815,0.86581932,6.764088,0.979
Site1,10/25/2022,5:31:00 PM,10/25/2022 17:31,10,16.435,6.67184,0.004932244,0.123801815,0.86581932,6.975934,0.979
Site1,10/25/2022,5:36:00 PM,10/25/2022 17:36,10,16.435,6.67184,0.004932244,0.123801815,0.86581932,6.975934,0.979
Site1,10/25/2022,5:41:00 PM,10/25/2022 17:41,10,16.401,4.87068,0.003600714,0.123701616,0.863781341,6.966939,0.979
Site1,10/25/2022,5:46:00 PM,10/25/2022 17:46,10,16.401,4.87068,0.003600714,0.123701616,0.863781341,6.966939,0.979
Site1,10/25/2022,5:51:00 PM,10/25/2022 17:51,10,16.316,2.75132,0.002033949,0.123451471,0.858707355,6.944952,0.979
Site1,10/25/2022,5:56:00 PM,10/25/2022 17:56,10,16.316,2.75132,0.002033949,0.123451471,0.858707355,6.944952,0.979
Site1,10/25/2022,6:01:00 PM,10/25/2022 18:01,10,16.239,1.05117,0.000777091,0.123225307,0.854136655,6.773074,0.979
Site1,10/25/2022,6:06:00 PM,10/25/2022 18:06,10,16.239,1.05117,0.000777091,0.123225307,0.854136655,6.773074,0.979
Site1,10/25/2022,6:11:00 PM,10/25/2022 18:11,10,16.137,0.20942,0.000154816,0.12292635,0.848119399,6.586206,0.979
Site1,10/25/2022,6:16:00 PM,10/25/2022 18:16,10,16.137,0.20942,0.000154816,0.12292635,0.848119399,6.586206,0.979
Site1,10/25/2022,6:21:00 PM,10/25/2022 18:21,10,16.009,0.0148,1.09411E-05,0.122552215,0.840628273,6.42232,0.979
Site1,10/25/2022,6:26:00 PM,10/25/2022 18:26,10,16.009,0.0148,1.09411E-05,0.122552215,0.840628273,6.42232,0.979
Site1,10/25/2022,6:31:00 PM,10/25/2022 18:31,10,15.898,0,0,0.122228691,0.834185651,6.365358,0.979
Site1,10/25/2022,6:36:00 PM,10/25/2022 18:36,10,15.898,0,0,0.122228691,0.834185651,6.365358,0.979
Site1,10/25/2022,6:41:00 PM,10/25/2022 18:41,10,15.813,0,0,0.121981525,0.829285515,6.35836,0.979
Site1,10/25/2022,6:46:00 PM,10/25/2022 18:46,10,15.813,0,0,0.121981525,0.829285515,6.35836,0.979
Site1,10/25/2022,6:51:00 PM,10/25/2022 18:51,10,15.787,0,0,0.121906022,0.827792406,6.341371,0.979
Site1,10/25/2022,6:56:00 PM,10/25/2022 18:56,10,15.787,0,0,0.121906022,0.827792406,6.341371,0.979
Site1,10/25/2022,7:01:00 PM,10/25/2022 19:01,10,15.744,0,0,0.121781253,0.825328932,6.370348,0.979
Site1,10/25/2022,7:06:00 PM,10/25/2022 19:06,10,15.744,0,0,0.121781253,0.825328932,6.370348,0.979
Site1,10/25/2022,7:11:00 PM,10/25/2022 19:11,10,15.693,0,0,0.121633436,0.822416639,6.407319,0.979
Site1,10/25/2022,7:16:00 PM,10/25/2022 19:16,10,15.693,0,0,0.121633436,0.822416639,6.407319,0.979
Site1,10/25/2022,7:21:00 PM,10/25/2022 19:21,10,15.667,0,0,0.121558148,0.820935897,6.462278,0.979
Site1,10/25/2022,7:26:00 PM,10/25/2022 19:26,10,15.667,0,0,0.121558148,0.820935897,6.462278,0.979
Site1,10/25/2022,7:31:00 PM,10/25/2022 19:31,10,15.659,0,0,0.121534992,0.820480821,6.521235,0.979
Site1,10/25/2022,7:36:00 PM,10/25/2022 19:36,10,15.659,0,0,0.121534992,0.820480821,6.521235,0.979
Site1,10/25/2022,7:41:00 PM,10/25/2022 19:41,10,15.642,0,0,0.121485799,0.819514622,6.528229,0.979
Site1,10/25/2022,7:46:00 PM,10/25/2022 19:46,10,15.642,0,0,0.121485799,0.819514622,6.528229,0.979
Site1,10/25/2022,7:51:00 PM,10/25/2022 19:51,10,15.625,0,0,0.121436627,0.81854956,6.544217,0.979
Site1,10/25/2022,7:56:00 PM,10/25/2022 19:56,10,15.625,0,0,0.121436627,0.81854956,6.544217,0.979
Site1,10/25/2022,8:01:00 PM,10/25/2022 20:01,10,15.633,0,0,0.121459764,0.819003565,6.5672,0.979
Site1,10/25/2022,8:06:00 PM,10/25/2022 20:06,10,15.633,0,0,0.121459764,0.819003565,6.5672,0.979
Site1,10/25/2022,8:11:00 PM,10/25/2022 20:11,10,15.625,0,0,0.121436627,0.81854956,6.573196,0.979
Site1,10/25/2022,8:16:00 PM,10/25/2022 20:16,10,15.625,0,0,0.121436627,0.81854956,6.573196,0.979
Site1,10/25/2022,8:21:00 PM,10/25/2022 20:21,10,15.616,0,0,0.121410602,0.818039106,6.542218,0.979
Site1,10/25/2022,8:26:00 PM,10/25/2022 20:26,10,15.616,0,0,0.121410602,0.818039106,6.542218,0.979
Site1,10/25/2022,8:31:00 PM,10/25/2022 20:31,10,15.599,0,0,0.12136146,0.817075782,6.560204,0.979
Site1,10/25/2022,8:36:00 PM,10/25/2022 20:36,10,15.599,0,0,0.12136146,0.817075782,6.560204,0.979
Site1,10/25/2022,8:41:00 PM,10/25/2022 20:41,10,15.548,0,0,0.121214154,0.814192611,6.564199,0.979
Site1,10/25/2022,8:46:00 PM,10/25/2022 20:46,10,15.548,0,0,0.121214154,0.814192611,6.564199,0.979
Site1,10/25/2022,8:51:00 PM,10/25/2022 20:51,10,15.513,0,0,0.121113164,0.812219853,6.560201,0.979
Site1,10/25/2022,8:56:00 PM,10/25/2022 20:56,10,15.513,0,0,0.121113164,0.812219853,6.560201,0.979
Site1,10/25/2022,9:01:00 PM,10/25/2022 21:01,10,15.462,0,0,0.120966159,0.809353817,6.571191,0.979
Site1,10/25/2022,9:06:00 PM,10/25/2022 21:06,10,15.462,0,0,0.120966159,0.809353817,6.571191,0.979
Site1,10/25/2022,9:11:00 PM,10/25/2022 21:11,10,15.436,0,0,0.120891283,0.807896595,6.582182,0.979
Site1,10/25/2022,9:16:00 PM,10/25/2022 21:16,10,15.436,0,0,0.120891283,0.807896595,6.582182,0.979
Site1,10/25/2022,9:21:00 PM,10/25/2022 21:21,10,15.436,0,0,0.120891283,0.807896595,6.572189,0.979
Site1,10/25/2022,9:26:00 PM,10/25/2022 21:26,10,15.436,0,0,0.120891283,0.807896595,6.572189,0.979
Site1,10/25/2022,9:31:00 PM,10/25/2022 21:31,10,15.402,0,0,0.12079344,0.805994955,6.562195,0.979
Site1,10/25/2022,9:36:00 PM,10/25/2022 21:36,10,15.402,0,0,0.12079344,0.805994955,6.562195,0.979
Site1,10/25/2022,9:41:00 PM,10/25/2022 21:41,10,15.351,0,0,0.120646822,0.803150885,6.579181,0.979
Site1,10/25/2022,9:46:00 PM,10/25/2022 21:46,10,15.351,0,0,0.120646822,0.803150885,6.579181,0.979
Site1,10/25/2022,9:51:00 PM,10/25/2022 21:51,10,15.308,0,0,0.120523342,0.800760742,6.584175,0.979
Site1,10/25/2022,9:56:00 PM,10/25/2022 21:56,10,15.308,0,0,0.120523342,0.800760742,6.584175,0.979
Site1,10/25/2022,10:01:00 PM,10/25/2022 22:01,10,15.29,0,0,0.12047169,0.799762331,6.573183,0.979
Site1,10/25/2022,10:06:00 PM,10/25/2022 22:06,10,15.29,0,0,0.12047169,0.799762331,6.573183,0.979
Site1,10/25/2022,10:11:00 PM,10/25/2022 22:11,10,15.256,0,0,0.120374186,0.797879837,6.58817,0.979
Site1,10/25/2022,10:16:00 PM,10/25/2022 22:16,10,15.256,0,0,0.120374186,0.797879837,6.58817,0.979
Site1,10/25/2022,10:21:00 PM,10/25/2022 22:21,10,15.213,0,0,0.120250984,0.795505381,6.602158,0.979
Site1,10/25/2022,10:26:00 PM,10/25/2022 22:26,10,15.213,0,0,0.120250984,0.795505381,6.602158,0.979
Site1,10/25/2022,10:31:00 PM,10/25/2022 22:31,10,15.179,0,0,0.120153659,0.793632908,6.622142,0.979
Site1,10/25/2022,10:36:00 PM,10/25/2022 22:36,10,15.179,0,0,0.120153659,0.793632908,6.622142,0.979
Site1,10/25/2022,10:41:00 PM,10/25/2022 22:41,10,15.145,0,0,0.120056412,0.791764842,6.640128,0.979
Site1,10/25/2022,10:46:00 PM,10/25/2022 22:46,10,15.145,0,0,0.120056412,0.791764842,6.640128,0.979
Site1,10/25/2022,10:51:00 PM,10/25/2022 22:51,10,15.127,0,0,0.12000496,0.790777647,6.66311,0.979
Site1,10/25/2022,10:56:00 PM,10/25/2022 22:56,10,15.127,0,0,0.12000496,0.790777647,6.66311,0.979
Site1,10/25/2022,11:01:00 PM,10/25/2022 23:01,10,15.119,0,0,0.1199821,0.790339289,6.652118,0.979
Site1,10/25/2022,11:06:00 PM,10/25/2022 23:06,10,15.119,0,0,0.1199821,0.790339289,6.652118,0.979
Site1,10/25/2022,11:11:00 PM,10/25/2022 23:11,10,15.127,0,0,0.12000496,0.790777647,6.638129,0.979
Site1,10/25/2022,11:16:00 PM,10/25/2022 23:16,10,15.127,0,0,0.12000496,0.790777647,6.638129,0.979
Site1,10/25/2022,11:21:00 PM,10/25/2022 23:21,10,15.11,0,0,0.119956387,0.789846426,6.66311,0.979
Site1,10/25/2022,11:26:00 PM,10/25/2022 23:26,10,15.11,0,0,0.119956387,0.789846426,6.66311,0.979
Site1,10/25/2022,11:31:00 PM,10/25/2022 23:31,10,15.093,0,0,0.119907834,0.788916302,6.713072,0.979
Site1,10/25/2022,11:36:00 PM,10/25/2022 23:36,10,15.093,0,0,0.119907834,0.788916302,6.713072,0.979
Site1,10/25/2022,11:41:00 PM,10/25/2022 23:41,10,15.076,0,0,0.1198593,0.787987273,6.653116,0.979
Site1,10/25/2022,11:46:00 PM,10/25/2022 23:46,10,15.076,0,0,0.1198593,0.787987273,6.653116,0.979
Site1,10/25/2022,11:51:00 PM,10/25/2022 23:51,10,15.067,0,0,0.119833613,0.787495877,6.691087,0.979
Site1,10/25/2022,11:56:00 PM,10/25/2022 23:56,10,15.067,0,0,0.119833613,0.787495877,6.691087,0.979
Site1,10/26/2022,12:01:00 AM,10/26/2022 0:01,10,15.059,0,0,0.029409753,0.101953602,6.66011,0.985
Site1,10/26/2022,12:06:00 AM,10/26/2022 0:06,10,15.059,0,0,0.029409753,0.101953602,6.66011,0.985
Site1,10/26/2022,12:11:00 AM,10/26/2022 0:11,10,15.033,0,0,0.02939155,0.101770037,6.728059,0.985
Site1,10/26/2022,12:16:00 AM,10/26/2022 0:16,10,15.033,0,0,0.02939155,0.101770037,6.728059,0.985
Site1,10/26/2022,12:21:00 AM,10/26/2022 0:21,10,14.955,0,0,0.029337005,0.101221323,6.761032,0.985
Site1,10/26/2022,12:26:00 AM,10/26/2022 0:26,10,14.955,0,0,0.029337005,0.101221323,6.761032,0.985
Site1,10/26/2022,12:31:00 AM,10/26/2022 0:31,10,14.947,0,0,0.029331417,0.101165212,6.786013,0.985
Site1,10/26/2022,12:36:00 AM,10/26/2022 0:36,10,14.947,0,0,0.029331417,0.101165212,6.786013,0.985
Site1,10/26/2022,12:41:00 AM,10/26/2022 0:41,10,14.921,0,0,0.029313261,0.100983067,6.795005,0.985
Site1,10/26/2022,12:46:00 AM,10/26/2022 0:46,10,14.921,0,0,0.029313261,0.100983067,6.795005,0.985
Site1,10/26/2022,12:51:00 AM,10/26/2022 0:51,10,14.912,0,0,0.029306979,0.100920093,6.783014,0.985
Site1,10/26/2022,12:56:00 AM,10/26/2022 0:56,10,14.912,0,0,0.029306979,0.100920093,6.783014,0.985
Site1,10/26/2022,1:01:00 AM,10/26/2022 1:01,10,14.895,0,0,0.029295117,0.100801249,6.783013,0.985
Site1,10/26/2022,1:06:00 AM,10/26/2022 1:06,10,14.895,0,0,0.029295117,0.100801249,6.783013,0.985
Site1,10/26/2022,1:11:00 AM,10/26/2022 1:11,10,14.852,0,0,0.029265134,0.100501269,6.817986,0.985
Site1,10/26/2022,1:16:00 AM,10/26/2022 1:16,10,14.852,0,0,0.029265134,0.100501269,6.817986,0.985
Site1,10/26/2022,1:21:00 AM,10/26/2022 1:21,10,14.843,0,0,0.029258862,0.100438595,6.534194,0.985
Site1,10/26/2022,1:26:00 AM,10/26/2022 1:26,10,14.843,0,0,0.029258862,0.100438595,6.534194,0.985
Site1,10/26/2022,1:31:00 AM,10/26/2022 1:31,10,14.783,0,0,0.029217085,0.10002177,6.825977,0.985
Site1,10/26/2022,1:36:00 AM,10/26/2022 1:36,10,14.783,0,0,0.029217085,0.10002177,6.825977,0.985
Site1,10/26/2022,1:41:00 AM,10/26/2022 1:41,10,14.74,0,0,0.029187182,0.099724109,6.868944,0.985
Site1,10/26/2022,1:46:00 AM,10/26/2022 1:46,10,14.74,0,0,0.029187182,0.099724109,6.868944,0.985
Site1,10/26/2022,1:51:00 AM,10/26/2022 1:51,10,14.706,0,0,0.029163559,0.099489377,6.859949,0.985
Site1,10/26/2022,1:56:00 AM,10/26/2022 1:56,10,14.706,0,0,0.029163559,0.099489377,6.859949,0.985
Site1,10/26/2022,2:01:00 AM,10/26/2022 2:01,10,14.637,0,0,0.029115678,0.099014706,6.897918,0.985
Site1,10/26/2022,2:06:00 AM,10/26/2022 2:06,10,14.637,0,0,0.029115678,0.099014706,6.897918,0.985
Site1,10/26/2022,2:11:00 AM,10/26/2022 2:11,10,14.619,0,0,0.0291032,0.098891251,6.831966,0.985
Site1,10/26/2022,2:16:00 AM,10/26/2022 2:16,10,14.619,0,0,0.0291032,0.098891251,6.831966,0.985
Site1,10/26/2022,2:21:00 AM,10/26/2022 2:21,10,14.602,0,0,0.02909142,0.098774797,6.842957,0.985
Site1,10/26/2022,2:26:00 AM,10/26/2022 2:26,10,14.602,0,0,0.02909142,0.098774797,6.842957,0.985
Site1,10/26/2022,2:31:00 AM,10/26/2022 2:31,10,14.533,0,0,0.029043657,0.098303535,6.88892,0.985
Site1,10/26/2022,2:36:00 AM,10/26/2022 2:36,10,14.533,0,0,0.029043657,0.098303535,6.88892,0.985
Site1,10/26/2022,2:41:00 AM,10/26/2022 2:41,10,14.49,0,0,0.029013931,0.098010988,6.635106,0.985
Site1,10/26/2022,2:46:00 AM,10/26/2022 2:46,10,14.49,0,0,0.029013931,0.098010988,6.635106,0.985
Site1,10/26/2022,2:51:00 AM,10/26/2022 2:51,10,14.455,0,0,0.028989758,0.097773511,6.730034,0.985
Site1,10/26/2022,2:56:00 AM,10/26/2022 2:56,10,14.455,0,0,0.028989758,0.097773511,6.730034,0.985
Site1,10/26/2022,3:01:00 AM,10/26/2022 3:01,10,14.412,0,0,0.028960088,0.097482541,6.970855,0.985
Site1,10/26/2022,3:06:00 AM,10/26/2022 3:06,10,14.412,0,0,0.028960088,0.097482541,6.970855,0.985
Site1,10/26/2022,3:11:00 AM,10/26/2022 3:11,10,14.395,0,0,0.028948366,0.097367746,6.924888,0.985
Site1,10/26/2022,3:16:00 AM,10/26/2022 3:16,10,14.395,0,0,0.028948366,0.097367746,6.924888,0.985
Site1,10/26/2022,3:21:00 AM,10/26/2022 3:21,10,14.386,0,0,0.028942162,0.097307026,6.564154,0.985
Site1,10/26/2022,3:26:00 AM,10/26/2022 3:26,10,14.386,0,0,0.028942162,0.097307026,6.564154,0.985
Site1,10/26/2022,3:31:00 AM,10/26/2022 3:31,10,14.351,0,0,0.028918049,0.097071255,6.401273,0.985
Site1,10/26/2022,3:36:00 AM,10/26/2022 3:36,10,14.351,0,0,0.028918049,0.097071255,6.401273,0.985
Site1,10/26/2022,3:41:00 AM,10/26/2022 3:41,10,14.334,0,0,0.028906344,0.096956944,6.599126,0.985
Site1,10/26/2022,3:46:00 AM,10/26/2022 3:46,10,14.334,0,0,0.028906344,0.096956944,6.599126,0.985
Site1,10/26/2022,3:51:00 AM,10/26/2022 3:51,10,14.299,0,0,0.028882261,0.096722021,6.736024,0.985
Site1,10/26/2022,3:56:00 AM,10/26/2022 3:56,10,14.299,0,0,0.028882261,0.096722021,6.736024,0.985
Site1,10/26/2022,4:01:00 AM,10/26/2022 4:01,10,14.273,0,0,0.028864383,0.096547875,6.804972,0.985
Site1,10/26/2022,4:06:00 AM,10/26/2022 4:06,10,14.273,0,0,0.028864383,0.096547875,6.804972,0.985
Site1,10/26/2022,4:11:00 AM,10/26/2022 4:11,10,14.23,0,0,0.028834841,0.096260553,6.952861,0.985
Site1,10/26/2022,4:16:00 AM,10/26/2022 4:16,10,14.23,0,0,0.028834841,0.096260553,6.952861,0.985
Site1,10/26/2022,4:21:00 AM,10/26/2022 4:21,10,14.204,0,0,0.028816993,0.096087238,6.856931,0.985
Site1,10/26/2022,4:26:00 AM,10/26/2022 4:26,10,14.204,0,0,0.028816993,0.096087238,6.856931,0.985
Site1,10/26/2022,4:31:00 AM,10/26/2022 4:31,10,14.187,0,0,0.028805329,0.095974086,6.847936,0.985
Site1,10/26/2022,4:36:00 AM,10/26/2022 4:36,10,14.187,0,0,0.028805329,0.095974086,6.847936,0.985
Site1,10/26/2022,4:41:00 AM,10/26/2022 4:41,10,14.143,0,0,0.028775162,0.095681839,6.848934,0.985
Site1,10/26/2022,4:46:00 AM,10/26/2022 4:46,10,14.143,0,0,0.028775162,0.095681839,6.848934,0.985
Site1,10/26/2022,4:51:00 AM,10/26/2022 4:51,10,14.1,0,0,0.028745711,0.095397094,6.898895,0.985
Site1,10/26/2022,4:56:00 AM,10/26/2022 4:56,10,14.1,0,0,0.028745711,0.095397094,6.898895,0.985
Site1,10/26/2022,5:01:00 AM,10/26/2022 5:01,10,14.091,0,0,0.028739551,0.095337603,6.713032,0.985
Site1,10/26/2022,5:06:00 AM,10/26/2022 5:06,10,14.091,0,0,0.028739551,0.095337603,6.713032,0.985
Site1,10/26/2022,5:11:00 AM,10/26/2022 5:11,10,14.083,0,0,0.028734076,0.095284754,6.78298,0.985
Site1,10/26/2022,5:16:00 AM,10/26/2022 5:16,10,14.083,0,0,0.028734076,0.095284754,6.78298,0.985
Site1,10/26/2022,5:21:00 AM,10/26/2022 5:21,10,14.031,0,0,0.028698515,0.094941947,6.837937,0.985
Site1,10/26/2022,5:26:00 AM,10/26/2022 5:26,10,14.031,0,0,0.028698515,0.094941947,6.837937,0.985
Site1,10/26/2022,5:31:00 AM,10/26/2022 5:31,10,14.005,0,0,0.028680752,0.094771006,6.810956,0.985
Site1,10/26/2022,5:36:00 AM,10/26/2022 5:36,10,14.005,0,0,0.028680752,0.094771006,6.810956,0.985
Site1,10/26/2022,5:41:00 AM,10/26/2022 5:41,10,14.005,0,0,0.028680752,0.094771006,6.26536,0.985
Site1,10/26/2022,5:46:00 AM,10/26/2022 5:46,10,14.005,0,0,0.028680752,0.094771006,6.26536,0.985
Site1,10/26/2022,5:51:00 AM,10/26/2022 5:51,10,13.979,0,0,0.028662999,0.094600374,6.362288,0.985
Site1,10/26/2022,5:56:00 AM,10/26/2022 5:56,10,13.979,0,0,0.028662999,0.094600374,6.362288,0.985
Site1,10/26/2022,6:01:00 AM,10/26/2022 6:01,10,13.961,0,0,0.028650715,0.094482423,6.021539,0.985
Site1,10/26/2022,6:06:00 AM,10/26/2022 6:06,10,13.961,0,0,0.028650715,0.094482423,6.021539,0.985
Site1,10/26/2022,6:11:00 AM,10/26/2022 6:11,10,13.97,0,0,0.028656856,0.09454138,5.612842,0.985
Site1,10/26/2022,6:16:00 AM,10/26/2022 6:16,10,13.97,0,0,0.028656856,0.09454138,5.612842,0.985
Site1,10/26/2022,6:21:00 AM,10/26/2022 6:21,10,13.935,0,0,0.028632981,0.09431231,6.553145,0.985
Site1,10/26/2022,6:26:00 AM,10/26/2022 6:26,10,13.935,0,0,0.028632981,0.09431231,6.553145,0.985
Site1,10/26/2022,6:31:00 AM,10/26/2022 6:31,10,13.935,0,0,0.028632981,0.09431231,5.828681,0.985
Site1,10/26/2022,6:36:00 AM,10/26/2022 6:36,10,13.935,0,0,0.028632981,0.09431231,5.828681,0.985
Site1,10/26/2022,6:41:00 AM,10/26/2022 6:41,10,13.926,0,0,0.028626845,0.094253496,5.960583,0.985
Site1,10/26/2022,6:46:00 AM,10/26/2022 6:46,10,13.926,0,0,0.028626845,0.094253496,5.960583,0.985
Site1,10/26/2022,6:51:00 AM,10/26/2022 6:51,10,13.892,0.052355,2.62115E-05,0.028603676,0.09403164,6.517169,0.985
Site1,10/26/2022,6:56:00 AM,10/26/2022 6:56,10,13.892,0.052355,2.62115E-05,0.028603676,0.09403164,6.517169,0.985
Site1,10/26/2022,7:01:00 AM,10/26/2022 7:01,10,13.866,0.28897,0.000144672,0.028585971,0.093862339,6.479197,0.985
Site1,10/26/2022,7:06:00 AM,10/26/2022 7:06,10,13.866,0.28897,0.000144672,0.028585971,0.093862339,6.479197,0.985
Site1,10/26/2022,7:11:00 AM,10/26/2022 7:11,10,13.848,0.74999,0.000375481,0.02857372,0.093745308,5.886635,0.985
Site1,10/26/2022,7:16:00 AM,10/26/2022 7:16,10,13.848,0.74999,0.000375481,0.02857372,0.093745308,5.886635,0.985
Site1,10/26/2022,7:21:00 AM,10/26/2022 7:21,10,13.813,1.42709,0.00071447,0.028549913,0.093518167,6.354287,0.985
Site1,10/26/2022,7:26:00 AM,10/26/2022 7:26,10,13.813,1.42709,0.00071447,0.028549913,0.093518167,6.354287,0.985
Site1,10/26/2022,7:31:00 AM,10/26/2022 7:31,10,13.805,2.5715,0.001287418,0.028544475,0.093466326,6.375271,0.985
Site1,10/26/2022,7:36:00 AM,10/26/2022 7:36,10,13.805,2.5715,0.001287418,0.028544475,0.093466326,6.375271,0.985
Site1,10/26/2022,7:41:00 AM,10/26/2022 7:41,10,13.796,3.62452,0.00181461,0.028538358,0.09340804,6.921866,0.985
Site1,10/26/2022,7:46:00 AM,10/26/2022 7:46,10,13.796,3.62452,0.00181461,0.028538358,0.09340804,6.921866,0.985
Site1,10/26/2022,7:51:00 AM,10/26/2022 7:51,10,13.779,5.21848,0.002612624,0.028526806,0.093298042,6.650066,0.985
Site1,10/26/2022,7:56:00 AM,10/26/2022 7:56,10,13.779,5.21848,0.002612624,0.028526806,0.093298042,6.650066,0.985
Site1,10/26/2022,8:01:00 AM,10/26/2022 8:01,10,13.77,6.13904,0.003073501,0.028520693,0.093239861,7.064758,0.985
Site1,10/26/2022,8:06:00 AM,10/26/2022 8:06,10,13.77,6.13904,0.003073501,0.028520693,0.093239861,7.064758,0.985
Site1,10/26/2022,8:11:00 AM,10/26/2022 8:11,10,13.761,7.86176,0.003935978,0.028514581,0.093181716,6.962834,0.985
Site1,10/26/2022,8:16:00 AM,10/26/2022 8:16,10,13.761,7.86176,0.003935978,0.028514581,0.093181716,6.962834,0.985
Site1,10/26/2022,8:21:00 AM,10/26/2022 8:21,10,13.744,10.0788,0.005045936,0.028503039,0.093071985,7.015794,0.985
Site1,10/26/2022,8:26:00 AM,10/26/2022 8:26,10,13.744,10.0788,0.005045936,0.028503039,0.093071985,7.015794,0.985
